,#,DATE,TRADING CODE,LTP*,HIGH,LOW,OPENP*,CLOSEP*,YCP,TRADE,VALUE (mn),VOLUME
0,1,2010-05-31,1STBSRS,"1,208","1,223","1,193.25","1,193.25","1,202","1,191.5",56,5.5624,"4,600"
1,2,2010-05-30,1STBSRS,"1,190","1,249","1,183","1,249","1,191.5","1,197.75",66,12.3134,"10,300"
2,3,2010-05-26,1STBSRS,"1,200","1,205","1,182","1,193","1,197.75","1,208",92,8.3324,"7,000"
3,4,2010-05-25,1STBSRS,"1,207","1,245","1,188","1,188","1,208","1,214",77,7.0454,"5,800"
4,5,2010-05-24,1STBSRS,"1,211","1,258","1,210","1,229.75","1,214","1,227",173,18.3341,"15,000"
5,6,2010-05-23,1STBSRS,"1,220","1,274","1,220","1,274","1,227","1,213",144,19.7121,"15,950"
6,7,2010-05-20,1STBSRS,"1,220","1,237","1,197","1,235","1,213","1,199",105,12.6478,"10,400"
7,8,2010-05-19,1STBSRS,"1,203","1,230","1,192","1,205","1,199","1,232.5",76,7.0396,"5,850"
8,9,2010-05-18,1STBSRS,"1,230","1,289","1,222","1,268","1,232.5","1,257.5",264,26.2227,"20,950"
9,10,2010-05-17,1STBSRS,"1,274","1,275","1,200","1,200","1,257.5","1,189.25",366,39.0369,"31,650"
10,11,2010-05-16,1STBSRS,"1,190","1,227","1,160","1,193","1,189.25","1,140.25",148,12.8523,"10,700"
11,12,2010-05-13,1STBSRS,"1,159","1,159","1,120","1,120","1,140.25","1,091",201,17.445,"15,350"
12,13,2010-05-12,1STBSRS,"1,100","1,125","1,070","1,095","1,091","1,071.25",203,17.0969,"15,500"
13,14,2010-05-11,1STBSRS,"1,085","1,100","1,055","1,100","1,071.25","1,102.75",177,14.2647,"13,250"
14,15,2010-05-10,1STBSRS,"1,090","1,117.5","1,080","1,117","1,102.75","1,120.25",196,17.4218,"15,850"
15,16,2010-05-09,1STBSRS,"1,105","1,135","1,064","1,100","1,120.25","1,096.75",184,15.0365,"13,500"
16,17,2010-05-06,1STBSRS,"1,100","1,139","1,083","1,098.75","1,096.75","1,098.75",307,25.0093,"22,600"
17,18,2010-05-05,1STBSRS,"1,098.75","1,098.75",995,997,"1,098.75",974,553,45.7517,"42,600"
18,19,2010-05-04,1STBSRS,975,984.75,958,968.5,974,960,67,4.8039,"4,950"
19,20,2010-05-03,1STBSRS,958,977,956,977,960,983.25,56,3.6629,"3,800"
20,21,2010-05-02,1STBSRS,977.75,994,977.75,990,983.25,"1,005.25",97,6.5133,"6,600"
21,22,2010-05-31,1STICB,"7,901.25","7,901.25","7,901.25","7,901.25","7,901.25","7,900",1,0.0395,5
22,23,2010-05-30,1STICB,"7,900","7,900","7,900","7,900","7,900","7,900",1,0.0395,5
23,24,2010-05-26,1STICB,0,0,0,"7,900","7,900","7,900",0,0,0
24,25,2010-05-25,1STICB,"7,900","7,900","7,900","7,900","7,900","7,901",2,0.158,20
25,26,2010-05-24,1STICB,"7,900","7,901.5","7,900","7,901.5","7,901","8,300",6,0.395,50
26,27,2010-05-23,1STICB,"8,300","8,300","8,300","8,300","8,300","8,000",2,0.083,10
27,28,2010-05-20,1STICB,0,0,0,"8,000","8,000","8,000",0,0,0
28,29,2010-05-19,1STICB,0,0,0,"8,000","8,000","8,000",0,0,0
29,30,2010-05-18,1STICB,"8,000","8,000","8,000","8,000","8,000","8,000",6,0.44,55
30,31,2010-05-17,1STICB,"8,000","8,000","8,000","8,000","8,000","8,227.75",2,0.2,25
31,32,2010-05-16,1STICB,"8,250","8,250","8,200","8,200","8,227.75","8,000",5,0.3702,45
32,33,2010-05-13,1STICB,"8,000","8,000","8,000","8,000","8,000","7,699.5",2,0.12,15
33,34,2010-05-12,1STICB,"7,899","7,899","7,600","7,600","7,699.5","7,921",2,0.1154,15
34,35,2010-05-11,1STICB,0,0,0,"7,921","7,921","7,921",0,0,0
35,36,2010-05-10,1STICB,"7,950","8,000","7,875","7,875","7,921","7,980.5",5,0.396,50
36,37,2010-05-09,1STICB,"7,990","7,990","7,800","7,800","7,980.5","7,850",20,1.5961,200
37,38,2010-05-06,1STICB,"8,000","8,000","7,600","7,600","7,850","7,849.5",5,0.1962,25
38,39,2010-05-05,1STICB,"7,900","7,900","7,700","7,700","7,849.5","7,525",7,0.3139,40
39,40,2010-05-04,1STICB,"7,600","7,600","7,500","7,500","7,525","7,465",3,0.1505,20
40,41,2010-05-03,1STICB,"7,465","7,465","7,465","7,465","7,465","7,560",1,0.0373,5
41,42,2010-05-02,1STICB,"7,515","7,650","7,515","7,650","7,560","7,575",3,0.2268,30
42,43,2010-05-31,1STPRIMFMF,23.4,24.5,23.3,24.4,23.5,23.5,75,1.6451,"69,500"
43,44,2010-05-30,1STPRIMFMF,23.2,24,23.1,23.1,23.5,24,115,2.3164,"98,000"
44,45,2010-05-26,1STPRIMFMF,24,24.5,23.9,24.3,24,24.4,108,2.425,"100,500"
45,46,2010-05-25,1STPRIMFMF,24.3,24.9,24.3,24.5,24.4,24.7,46,1.0296,"42,000"
46,47,2010-05-24,1STPRIMFMF,25,25.1,24.6,24.6,24.7,24.8,57,1.3016,"52,500"
47,48,2010-05-23,1STPRIMFMF,25,26,24.7,25.5,24.8,24.9,134,3.1446,"124,000"
48,49,2010-05-20,1STPRIMFMF,24.8,25.5,24.8,24.8,24.9,24.8,75,1.7818,"71,000"
49,50,2010-05-19,1STPRIMFMF,24.6,26,24.6,25.7,24.8,25.4,108,2.4412,"97,000"
50,51,2010-05-18,1STPRIMFMF,25.4,26.2,25.3,26.2,25.4,25.9,53,1.1867,"46,500"
51,52,2010-05-17,1STPRIMFMF,25.8,26.8,25.8,26.8,25.9,26.8,83,1.707,"65,500"
52,53,2010-05-16,1STPRIMFMF,27.1,27.1,25.6,26.5,26.8,25.3,165,3.8423,"145,500"
