,#,DATE,TRADING CODE,LTP*,HIGH,LOW,OPENP*,CLOSEP*,YCP,TRADE,VALUE (mn),VOLUME
0,1,2011-07-31,1JANATAMF,9.8,10.1,9.6,10,9.6,10.1,421,13.6863,"1,400,000"
1,2,2011-07-28,1JANATAMF,10.1,10.3,9.9,10.1,10.1,10.1,759,18.114,"1,787,000"
2,3,2011-07-27,1JANATAMF,10.1,10.2,9.8,9.9,10.1,9.9,555,19.0885,"1,902,500"
3,4,2011-07-26,1JANATAMF,9.8,10.2,9.8,10,9.9,10,556,15.4819,"1,545,000"
4,5,2011-07-25,1JANATAMF,10,10.2,9.9,10.1,10,10,678,19.7609,"1,949,500"
5,6,2011-07-24,1JANATAMF,10,10.3,9.9,10.1,10,10.1,688,15.1149,"1,498,000"
6,7,2011-07-21,1JANATAMF,10.1,10.3,9.8,9.8,10.1,9.9,745,21.2355,"2,112,500"
7,8,2011-07-20,1JANATAMF,10,10,9.7,9.8,9.9,9.7,474,15.1413,"1,535,000"
8,9,2011-07-19,1JANATAMF,9.8,10.1,9.7,10,9.7,9.8,397,10.7475,"1,091,500"
9,10,2011-07-17,1JANATAMF,9.9,9.9,9.6,9.7,9.8,9.9,402,11.0486,"1,131,500"
10,11,2011-07-14,1JANATAMF,10,10.5,9.9,10.5,9.9,10.2,725,16.2508,"1,607,500"
11,12,2011-07-13,1JANATAMF,10.3,10.3,9.5,9.5,10.2,9.4,"1,364",34.0277,"3,398,000"
12,13,2011-07-12,1JANATAMF,9.4,9.5,9.2,9.3,9.4,9.2,478,11.9232,"1,268,000"
13,14,2011-07-11,1JANATAMF,9.3,9.3,8.9,9.1,9.2,9.2,413,9.1751,"1,006,000"
14,15,2011-07-10,1JANATAMF,9.2,9.4,9.1,9.2,9.2,9.1,354,11.1672,"1,207,000"
15,16,2011-07-07,1JANATAMF,9.2,9.4,8.9,9,9.1,9,420,10.6374,"1,159,000"
16,17,2011-07-06,1JANATAMF,9.1,9.2,8.6,8.6,9,8.6,414,12.5268,"1,390,500"
17,18,2011-07-05,1JANATAMF,8.7,8.8,8.6,8.8,8.6,8.7,180,3.2401,"374,500"
18,19,2011-07-04,1JANATAMF,8.8,9,8.7,8.8,8.7,8.9,210,3.0012,"339,500"
19,20,2011-07-03,1JANATAMF,9,9.1,8.5,8.5,8.9,8.6,381,7.8468,"881,500"
20,21,2011-07-31,1STBSRS,"1,503.25","1,600","1,501","1,599","1,513.5","1,581.5",41,3.7801,"2,450"
21,22,2011-07-28,1STBSRS,"1,576.5","1,600","1,575.25","1,575.25","1,581.5","1,572",25,2.1355,"1,350"
22,23,2011-07-27,1STBSRS,"1,570","1,585","1,560","1,560","1,572","1,570.5",26,2.7484,"1,750"
23,24,2011-07-26,1STBSRS,"1,561","1,582","1,560.5","1,582","1,570.5","1,587.5",27,2.5965,"1,650"
24,25,2011-07-25,1STBSRS,"1,583.25","1,637","1,580.5","1,598","1,587.5","1,614.75",44,4.8637,"3,050"
25,26,2011-07-24,1STBSRS,"1,600.25","1,648","1,600.25","1,635","1,614.75","1,606",92,10.0855,"6,200"
26,27,2011-07-21,1STBSRS,"1,610","1,620","1,585","1,588.25","1,606","1,601.25",77,8.3573,"5,200"
27,28,2011-07-20,1STBSRS,"1,599.25","1,614","1,587.25","1,587.25","1,601.25","1,617.25",69,7.7494,"4,850"
28,29,2011-07-19,1STBSRS,"1,602","1,625","1,580","1,599.75","1,617.25","1,562.5",41,4.5826,"2,850"
29,30,2011-07-17,1STBSRS,"1,555","1,588","1,555","1,580","1,562.5","1,611.75",71,7.5429,"4,800"
30,31,2011-07-14,1STBSRS,"1,606.5","1,634","1,600.25","1,611","1,611.75","1,611.5",121,12.9316,"8,000"
31,32,2011-07-13,1STBSRS,"1,610","1,648","1,579.75","1,580","1,611.5","1,557.25",144,14.6358,"9,100"
32,33,2011-07-12,1STBSRS,"1,568","1,568","1,537","1,542","1,557.25","1,534.75",133,16.8886,"10,900"
33,34,2011-07-11,1STBSRS,"1,541","1,545","1,490.25","1,525","1,534.75","1,500",127,11.5454,"7,650"
34,35,2011-07-10,1STBSRS,"1,496","1,520","1,480","1,480","1,500","1,476",255,25.3416,"16,800"
35,36,2011-07-07,1STBSRS,"1,460","1,488","1,460","1,479","1,476","1,450.5",81,7.586,"5,150"
36,37,2011-07-06,1STBSRS,"1,449.25","1,480","1,420","1,443","1,450.5","1,417.5",112,11.2603,"7,700"
37,38,2011-07-05,1STBSRS,"1,412","1,425","1,391","1,391","1,417.5","1,415.25",32,2.6073,"1,850"
38,39,2011-07-04,1STBSRS,"1,420","1,478","1,402.25","1,478","1,415.25","1,448",50,4.7182,"3,300"
39,40,2011-07-03,1STBSRS,"1,437","1,478","1,435","1,436","1,448","1,395.5",120,12.1602,"8,350"
40,41,2011-07-31,1STICB,"10,600","10,600","9,451","9,501","9,818.5","10,300",6,0.54,55
41,42,2011-07-28,1STICB,0,0,0,"10,300","10,300","10,300",0,0,0
42,43,2011-07-27,1STICB,0,0,0,"10,300","10,300","10,300",0,0,0
43,44,2011-07-26,1STICB,"10,300","10,300","10,300","10,300","10,300","10,300",2,1.03,100
44,45,2011-07-25,1STICB,0,0,0,"10,300","10,300","10,300",0,0,0
45,46,2011-07-24,1STICB,0,0,0,"10,300","10,300","10,300",0,0,0
46,47,2011-07-21,1STICB,"10,300","10,300","10,300","10,300","10,300","10,300",1,0.103,10
47,48,2011-07-20,1STICB,"10,300","10,300","10,300","10,300","10,300","10,300",3,0.1545,15
48,49,2011-07-19,1STICB,0,0,0,"10,300","10,300","10,300",0,0,0
49,50,2011-07-17,1STICB,0,0,0,"10,300","10,300","10,300",0,0,0
50,51,2011-07-14,1STICB,0,0,0,"10,300","10,300","10,300",0,0,0
51,52,2011-07-13,1STICB,0,0,0,"10,300","10,300","10,300",0,0,0
52,53,2011-07-12,1STICB,"10,300","10,300","10,300","10,300","10,300","10,464",4,0.206,20
53,54,2011-07-11,1STICB,0,0,0,"10,464","10,464","10,464",0,0,0
54,55,2011-07-10,1STICB,0,0,0,"10,464","10,464","10,464",0,0,0
55,56,2011-07-07,1STICB,"10,464","10,464","10,464","10,464","10,464","10,463.5",2,0.1569,15
56,57,2011-07-06,1STICB,0,0,0,"10,463.5","10,463.5","10,463.5",0,0,0
57,58,2011-07-05,1STICB,0,0,0,"10,463.5","10,463.5","10,463.5",0,0,0
58,59,2011-07-04,1STICB,0,0,0,"10,463.5","10,463.5","10,463.5",0,0,0
59,60,2011-07-03,1STICB,0,0,0,"10,463.5","10,463.5","10,463.5",0,0,0
60,61,2011-07-31,1STPRIMFMF,22.7,24.7,22.7,24.7,22.8,23.5,126,5.2478,"225,500"
61,62,2011-07-28,1STPRIMFMF,23.3,24.3,23.2,24.3,23.5,23.6,181,7.8394,"329,500"
