,#,DATE,TRADING CODE,LTP*,HIGH,LOW,OPENP*,CLOSEP*,YCP,TRADE,VALUE (mn),VOLUME
0,1,2017-08-31,1JANATAMF,7.6,7.6,7.2,7.3,7.5,7.3,166,5.768,"778,830"
1,2,2017-08-30,1JANATAMF,7.3,7.3,7.2,7.3,7.3,7.2,73,2.934,"403,199"
2,3,2017-08-29,1JANATAMF,7.3,7.4,7.2,7.3,7.2,7.3,122,2.501,"341,550"
3,4,2017-08-28,1JANATAMF,7.2,7.4,7.2,7.3,7.3,7.3,148,3.163,"432,497"
4,5,2017-08-27,1JANATAMF,7.4,7.4,7.3,7.4,7.3,7.4,75,2.517,"342,425"
5,6,2017-08-24,1JANATAMF,7.3,7.5,7.3,7.4,7.4,7.4,84,3.228,"435,462"
6,7,2017-08-23,1JANATAMF,7.3,7.4,7.3,7.3,7.4,7.4,96,5.728,"777,740"
7,8,2017-08-22,1JANATAMF,7.3,7.4,7.3,7.3,7.4,7.4,93,6.038,"817,536"
8,9,2017-08-21,1JANATAMF,7.4,7.4,7.2,7.2,7.4,7.2,176,11.538,"1,578,143"
9,10,2017-08-20,1JANATAMF,7.2,7.4,7.1,7.4,7.2,7.4,150,6.691,"923,720"
10,11,2017-08-17,1JANATAMF,7.3,7.4,7.3,7.4,7.4,7.4,77,4.672,"634,189"
11,12,2017-08-16,1JANATAMF,7.4,7.4,7.3,7.4,7.4,7.4,123,7.172,"974,808"
12,13,2017-08-13,1JANATAMF,7.4,7.6,7.3,7.5,7.4,7.5,188,6.518,"878,679"
13,14,2017-08-10,1JANATAMF,7.5,7.7,7.3,7.5,7.5,7.5,235,19.68,"2,621,550"
14,15,2017-08-09,1JANATAMF,7.6,7.7,7.4,7.7,7.5,7.6,173,3.698,"490,665"
15,16,2017-08-08,1JANATAMF,7.7,7.9,7.6,7.8,7.6,7.9,190,6.294,"821,376"
16,17,2017-08-07,1JANATAMF,7.8,8,7.7,7.9,7.9,7.9,301,16.195,"2,059,271"
17,18,2017-08-06,1JANATAMF,8,8.1,7.8,7.8,7.9,7.8,512,23.796,"2,987,222"
18,19,2017-08-03,1JANATAMF,7.8,7.9,7.5,7.6,7.8,7.6,404,20.641,"2,676,642"
19,20,2017-08-02,1JANATAMF,7.6,7.6,7.4,7.5,7.6,7.5,277,19.656,"2,602,939"
20,21,2017-08-01,1JANATAMF,7.5,7.5,7.3,7.3,7.5,7.3,85,5.982,"810,666"
21,22,2017-08-31,1STPRIMFMF,16,16,15.3,15.5,15.9,15.4,126,5.359,"341,172"
22,23,2017-08-30,1STPRIMFMF,15.4,15.5,15.3,15.5,15.4,15.4,83,2.514,"163,419"
23,24,2017-08-29,1STPRIMFMF,15.6,15.6,15.2,15.5,15.4,15.4,75,2.797,"182,444"
24,25,2017-08-28,1STPRIMFMF,15.4,15.5,15,15.1,15.4,15.2,190,4.989,"328,123"
25,26,2017-08-27,1STPRIMFMF,15.1,15.6,15.1,15.5,15.2,15.3,168,6.252,"406,126"
26,27,2017-08-24,1STPRIMFMF,15.5,15.8,15,15.8,15.3,15.5,180,7.39,"482,170"
27,28,2017-08-23,1STPRIMFMF,15.7,16.5,15.2,16.5,15.5,16.2,208,7.117,"452,730"
28,29,2017-08-22,1STPRIMFMF,16,16.7,16,16.6,16.2,16.3,244,12.614,"774,137"
29,30,2017-08-21,1STPRIMFMF,16.2,16.5,15.9,16.1,16.3,15.8,187,6.606,"405,737"
30,31,2017-08-20,1STPRIMFMF,15.9,16.2,15.8,16.2,15.8,16.2,125,5.233,"329,329"
31,32,2017-08-17,1STPRIMFMF,16.3,16.6,16.1,16.5,16.2,16.3,178,7.293,"448,443"
32,33,2017-08-16,1STPRIMFMF,16.2,17.3,16.1,17.3,16.3,17,218,8.643,"526,862"
33,34,2017-08-13,1STPRIMFMF,17.3,17.5,16.7,17.4,17,17.4,324,14.571,"852,119"
34,35,2017-08-10,1STPRIMFMF,17.5,17.6,16.8,17,17.4,16.8,493,37.362,"2,172,137"
35,36,2017-08-09,1STPRIMFMF,16.9,16.9,16.3,16.5,16.8,16.3,394,24.869,"1,501,669"
36,37,2017-08-08,1STPRIMFMF,16.1,16.5,15.9,16.5,16.3,16.3,277,14.451,"892,098"
37,38,2017-08-07,1STPRIMFMF,16.4,16.6,15.7,15.9,16.3,15.7,514,35.057,"2,161,642"
38,39,2017-08-06,1STPRIMFMF,15.9,16,15.2,15.5,15.7,15.4,389,18.259,"1,174,479"
39,40,2017-08-03,1STPRIMFMF,15.3,15.5,14.3,14.3,15.4,14.2,721,40.865,"2,704,497"
40,41,2017-08-02,1STPRIMFMF,14.4,14.4,13.9,14,14.2,13.8,192,7.823,"553,965"
41,42,2017-08-01,1STPRIMFMF,14,14.6,13.6,14.6,13.8,14.4,438,18.212,"1,295,103"
42,43,2017-08-31,AAMRATECH,38.6,39,38.4,38.5,38.5,38.5,208,4.326,"112,295"
43,44,2017-08-30,AAMRATECH,38.4,39.4,38.2,39.1,38.5,38.7,397,18.521,"478,910"
44,45,2017-08-29,AAMRATECH,38.7,39.3,38.6,39,38.7,38.5,345,14.688,"378,975"
45,46,2017-08-28,AAMRATECH,38.9,39.2,38.5,38.6,38.5,38.6,304,10.584,"273,877"
46,47,2017-08-27,AAMRATECH,38.6,39.6,38.5,39.1,38.6,39,282,15.342,"394,987"
47,48,2017-08-24,AAMRATECH,39,39.6,38.7,38.9,39,38.7,416,20.695,"528,704"
48,49,2017-08-23,AAMRATECH,38.5,40.4,38.5,39.8,38.7,39.5,634,25.503,"645,636"
49,50,2017-08-22,AAMRATECH,39.3,39.9,38.5,38.5,39.5,38.3,746,31.154,"788,834"
50,51,2017-08-21,AAMRATECH,38.5,38.5,37.7,37.9,38.3,37.6,452,16.94,"444,642"
51,52,2017-08-20,AAMRATECH,37.8,38,37.1,37.4,37.6,37.3,272,9.432,"251,315"
52,53,2017-08-17,AAMRATECH,37.2,37.8,36.7,37.4,37.3,37.1,356,13.334,"356,697"
53,54,2017-08-16,AAMRATECH,37.1,38.1,37,38,37.1,37.9,356,16.246,"435,130"
54,55,2017-08-13,AAMRATECH,37.9,39,37.7,39,37.9,38.5,505,15.994,"420,424"
55,56,2017-08-10,AAMRATECH,38.4,39.2,38.4,38.6,38.5,38.9,565,18.53,"478,325"
